time,tag_id,distance,bearing
1782922562.5785596,54,0.331786,-0.045899
1782922562.5785596,49,1.013831,0.377988
1782922563.3451188,54,0.333657,-0.046556
1782922564.0783496,54,0.333657,-0.046556
1782922564.8115785,54,0.332779,-0.046692
1782922565.8447688,54,0.332779,-0.046692
1782922567.277899,54,0.332779,-0.046692
1782922567.277899,49,1.007918,0.379307
1782922568.5777144,49,0.919770,0.169847
1782922569.6442308,0,0.828380,0.404088
1782922569.6442308,49,1.097624,0.049463
1782922570.6107614,0,0.592726,0.285355
1782922570.6107614,49,0.669459,-0.231557
1782922571.6105626,0,0.717744,-0.002749
1782922571.6105626,49,1.192138,-0.400683
1782922573.4769666,0,0.792804,-0.398349
1782922585.4087496,26,0.556757,0.389712
1782922587.041853,26,0.497277,0.037222
1782922589.7081952,26,0.536522,-0.384287
1782922590.5080836,26,0.369613,-0.341461
1782922591.2746415,26,0.538593,-0.384560
1782922601.573063,51,0.912843,-0.373501
1782922602.3396218,51,1.076927,-0.398403
1782922602.3396218,4,1.401524,-0.221164
1782922603.1395092,51,1.069839,-0.400106
1782922619.2707367,54,0.478592,0.143823
1782922623.3035042,26,0.291302,0.032407
1782922624.0367343,26,0.293024,0.033955
1782922624.803294,26,0.293024,0.033955
1782922625.6031804,26,0.293024,0.033955
1782922626.33641,26,0.293024,0.033955
1782922627.6028988,26,0.293024,0.033955
1782922628.5360875,26,0.293024,0.033955
1782922629.302646,26,0.294439,0.022458
1782922630.7357776,26,0.378505,-0.335292
1782922635.401787,51,0.887998,-0.378264
1782922638.3347979,51,0.860643,-0.386643
1782922639.1346846,51,0.869979,-0.388221
1782922639.9345722,51,0.869160,-0.394171
1782922644.7672873,4,1.335200,0.319899
1782922645.5005176,51,0.440209,-0.383012
1782922646.2670758,51,0.383676,-0.243217
1782922647.1669493,51,0.388929,0.007346
1782922647.866851,51,0.389748,0.000737
1782922648.6000805,51,0.389748,0.000737
1782922649.36664,51,0.363118,0.177177
1782922650.133198,51,0.376289,0.255253
1782922650.933086,51,0.376289,0.255253
1782922651.6996448,51,0.376289,0.255253
1782922652.46615,51,0.376289,0.255253
1782922653.19938,51,0.376289,0.255253
1782922654.499197,51,0.376289,0.255253
1782922655.2990873,51,0.348505,0.225247
1782922656.0656433,51,0.393209,0.016383
