time,x,y,theta
1778594563.2133143,-0.333368,1.170237,1.760921
1778594563.2631936,-0.333549,1.170255,1.750356
1778594563.3131964,-0.333685,1.170100,1.736510
1778594563.3631468,-0.333826,1.169994,1.722313
1778594563.4032834,-0.334031,1.169929,1.710779
1778594563.4523964,-0.334248,1.169787,1.695900
1778594563.502522,-0.334383,1.169512,1.682498
1778594563.5633314,-0.334386,1.169291,1.667649
1778594563.6131794,-0.334319,1.169199,1.656087
1778594563.663201,-0.334300,1.169040,1.642251
1778594563.7131705,-0.334272,1.168806,1.628780
1778594563.7641764,-0.334137,1.168496,1.614506
1778594563.8031962,-0.334146,1.168301,1.603388
1778594563.8532178,-0.334322,1.168090,1.589339
1778594563.9236956,-0.334659,1.167947,1.569795
1778594563.9633727,-0.334755,1.167986,1.560205
1778594564.0132048,-0.334903,1.168084,1.548023
1778594564.0632102,-0.335082,1.167987,1.535385
1778594564.113177,-0.335209,1.167885,1.521132
1778594564.16316,-0.335579,1.167857,1.506290
1778594564.207293,-0.335845,1.167680,1.493481
1778594564.2570992,-0.336032,1.167577,1.478871
1778594564.3191853,-0.336222,1.167557,1.464945
1778594564.3672059,-0.336279,1.167570,1.454672
1778594564.4172256,-0.336334,1.167380,1.442213
1778594564.4592094,-0.336532,1.167235,1.430463
1778594564.5091825,-0.336698,1.167140,1.416526
1778594564.5591567,-0.336749,1.166989,1.403050
1778594564.607301,-0.336764,1.166921,1.390573
1778594564.6570756,-0.336874,1.166859,1.377956
1778594564.7186162,-0.337141,1.166762,1.360552
1778594564.7662752,-0.337388,1.166691,1.347229
1778594564.8162117,-0.337793,1.166548,1.333436
1778594564.8592105,-0.337961,1.166400,1.321985
1778594564.913186,-0.338147,1.166311,1.306988
1778594564.9631975,-0.338275,1.166153,1.292957
1778594565.0043077,-0.338312,1.166041,1.282931
1778594565.0732322,-0.338404,1.166018,1.265553
1778594565.1224523,-0.338570,1.165915,1.251273
1778594565.1652598,-0.338806,1.165750,1.240271
1778594565.213196,-0.338978,1.165737,1.228016
1778594565.263216,-0.339203,1.165723,1.215168
1778594565.3131895,-0.339392,1.165795,1.201580
1778594565.3631651,-0.339584,1.165808,1.187989
1778594565.4043155,-0.339712,1.165746,1.177647
1778594565.4528358,-0.339678,1.165539,1.164180
1778594565.5024447,-0.339720,1.165301,1.150941
1778594565.5642345,-0.339991,1.165213,1.135042
1778594565.612383,-0.340200,1.165135,1.122423
1778594565.659176,-0.340372,1.165098,1.110265
1778594565.7081993,-0.340580,1.165189,1.097414
1778594565.7591684,-0.340846,1.165149,1.084573
1778594565.8092115,-0.340930,1.165041,1.071122
1778594565.8680592,-0.341193,1.164964,1.055201
1778594565.8984735,-0.341334,1.164884,1.046936
1778594565.9684362,-0.341664,1.164809,1.028232
1778594566.0131984,-0.341821,1.164769,1.017003
1778594566.0632246,-0.341925,1.164893,1.003307
1778594566.113218,-0.342177,1.164887,0.989770
1778594566.1632118,-0.342365,1.164825,0.976408
1778594566.2042172,-0.342484,1.164657,0.965611
1778594566.27303,-0.342575,1.164404,0.947533
1778594566.3226874,-0.342714,1.164286,0.934275
1778594566.36424,-0.342843,1.164192,0.923523
1778594566.4132285,-0.342844,1.164236,0.910215
1778594566.4632263,-0.342864,1.164429,0.895427
1778594566.513201,-0.342988,1.164439,0.881373
1778594566.563181,-0.343172,1.164181,0.869102
1778594566.603222,-0.343399,1.164032,0.860123
1778594566.652656,-0.343556,1.163937,0.847226
1778594566.7225068,-0.343832,1.163782,0.829672
1778594566.7633207,-0.343921,1.163690,0.818976
1778594566.8132412,-0.344016,1.163485,0.805310
1778594566.8632336,-0.344086,1.163183,0.791747
1778594566.9132025,-0.344253,1.162928,0.777888
1778594566.9631786,-0.344398,1.162927,0.765334
1778594567.0026379,-0.344502,1.162883,0.754555
1778594567.0529106,-0.344699,1.162832,0.741839
1778594567.1032102,-0.344818,1.162753,0.729092
1778594567.1632402,-0.345018,1.162585,0.712887
1778594567.2133214,-0.345194,1.162538,0.698986
1778594567.2632334,-0.345358,1.162423,0.684921
1778594567.3132226,-0.345594,1.162268,0.672037
1778594567.3632264,-0.345718,1.162045,0.659023
1778594567.4026594,-0.345842,1.161955,0.648710
1778594567.4531791,-0.345987,1.161768,0.635442
1778594567.5030432,-0.346091,1.161672,0.622492
1778594567.5632548,-0.346344,1.161493,0.605955
1778594567.6132507,-0.346421,1.161361,0.591917
1778594567.66324,-0.346681,1.161329,0.577447
1778594567.7132103,-0.346896,1.161304,0.564647
1778594567.7631974,-0.347053,1.161209,0.551991
1778594567.8032327,-0.347154,1.161108,0.541854
1778594567.8526134,-0.347226,1.160984,0.528751
1778594567.92272,-0.347471,1.160847,0.509638
1778594567.963245,-0.347587,1.160661,0.498575
1778594568.0144315,-0.347821,1.160595,0.484739
1778594568.0632424,-0.347999,1.160582,0.473068
1778594568.1132274,-0.348161,1.160519,0.459981
1778594568.164192,-0.348363,1.160436,0.447812
1778594568.2033434,-0.348444,1.160367,0.437512
1778594568.2534902,-0.348627,1.160353,0.423752
1778594568.3026593,-0.348769,1.160349,0.410679
1778594568.3632514,-0.348982,1.160346,0.392741
1778594568.4142964,-0.349234,1.160205,0.378911
1778594568.4632401,-0.349412,1.160110,0.366621
1778594568.5132387,-0.349506,1.160158,0.354673
1778594568.5631928,-0.349611,1.160070,0.341528
1778594568.6026356,-0.349773,1.160062,0.331078
1778594568.654141,-0.350014,1.160113,0.317306
1778594568.7230847,-0.350252,1.159998,0.298297
1778594568.763255,-0.350452,1.159943,0.287484
1778594568.8132756,-0.350483,1.160161,0.273344
1778594568.86325,-0.350606,1.160376,0.260268
1778594568.9132285,-0.350594,1.160421,0.248393
1778594568.9632242,-0.350684,1.160607,0.235198
1778594569.003248,-0.350880,1.160609,0.224358
1778594569.0535762,-0.350993,1.160704,0.210852
1778594569.122831,-0.351250,1.160757,0.191514
1778594569.1624985,-0.351307,1.160826,0.180438
1778594569.2142236,-0.351442,1.161073,0.167486
1778594569.2624195,-0.351384,1.161362,0.155510
1778594569.3123853,-0.351562,1.161398,0.141872
1778594569.3633718,-0.351726,1.161490,0.128692
1778594569.402789,-0.351758,1.161634,0.117617
1778594569.4524183,-0.351933,1.161695,0.103796
1778594569.5226595,-0.352163,1.161707,0.085736
1778594569.56242,-0.352278,1.161716,0.075757
1778594569.6134129,-0.352500,1.161788,0.063827
1778594569.6633723,-0.352648,1.161744,0.051658
1778594569.7133737,-0.352829,1.161731,0.037801
1778594569.763377,-0.352982,1.161913,0.023306
1778594569.8033466,-0.353050,1.161931,0.012529
1778594569.8732927,-0.353333,1.162007,-0.006053
1778594569.9227905,-0.353566,1.161921,-0.020136
1778594569.9632735,-0.353770,1.161933,-0.029699
1778594570.014779,-0.353958,1.161932,-0.042740
1778594570.0632644,-0.354065,1.161947,-0.055764
1778594570.1132615,-0.354191,1.162144,-0.069698
1778594570.1632533,-0.354349,1.162268,-0.082855
1778594570.2028122,-0.354505,1.162338,-0.093590
1778594570.2724397,-0.354530,1.162471,-0.112528
1778594570.3026884,-0.354575,1.162474,-0.120046
1778594570.3625526,-0.354872,1.162371,-0.135586
1778594570.4137914,-0.355187,1.162410,-0.149317
1778594570.4628289,-0.355385,1.162429,-0.162601
1778594570.5127726,-0.355539,1.162536,-0.176221
1778594570.5627859,-0.355712,1.162695,-0.189512
1778594570.6033497,-0.355704,1.162786,-0.199536
1778594570.6724021,-0.355814,1.162888,-0.218037
1778594570.722837,-0.355840,1.162929,-0.231112
1778594570.7628126,-0.355952,1.163055,-0.242160
1778594570.8137498,-0.356134,1.163200,-0.255256
1778594570.862739,-0.356322,1.163146,-0.268735
1778594570.9127276,-0.356541,1.163346,-0.282002
1778594570.9627678,-0.356604,1.163401,-0.294885
1778594571.0024872,-0.356596,1.163519,-0.305445
1778594571.0542142,-0.356607,1.163720,-0.318295
1778594571.1050954,-0.356772,1.163804,-0.332854
1778594571.1634917,-0.356927,1.163997,-0.348844
1778594571.2144942,-0.356986,1.164149,-0.362992
1778594571.2654471,-0.357031,1.164438,-0.376585
1778594571.3117447,-0.356947,1.164602,-0.388323
1778594571.3622372,-0.356864,1.164790,-0.400765
1778594571.4038854,-0.356704,1.164980,-0.411870
1778594571.4542851,-0.356622,1.165107,-0.426304
1778594571.5216386,-0.356846,1.165321,-0.444231
1778594571.5635478,-0.356948,1.165360,-0.455594
1778594571.6144247,-0.356982,1.165475,-0.469214
1778594571.664387,-0.356933,1.165692,-0.482337
1778594571.7114165,-0.356898,1.165777,-0.494126
1778594571.7614248,-0.357046,1.165941,-0.507190
1778594571.803078,-0.357098,1.165999,-0.519487
1778594571.8714838,-0.357191,1.166188,-0.540526
1778594571.9219704,-0.357332,1.166407,-0.553107
1778594571.962574,-0.357477,1.166496,-0.561611
1778594572.0132334,-0.357775,1.166420,-0.574444
1778594572.0634618,-0.357995,1.166614,-0.587768
1778594572.1114562,-0.358039,1.166804,-0.599870
1778594572.1622925,-0.357954,1.166979,-0.613360
1778594572.2025688,-0.357981,1.167172,-0.625248
1778594572.2527637,-0.357948,1.167431,-0.638504
1778594572.3036878,-0.357951,1.167605,-0.652310
1778594572.3625424,-0.358000,1.167816,-0.667581
1778594572.4143267,-0.358010,1.167909,-0.680587
1778594572.4632769,-0.358101,1.168077,-0.693062
1778594572.5103893,-0.358032,1.168187,-0.705521
1778594572.5612974,-0.357990,1.168400,-0.720228
1778594572.6027236,-0.358003,1.168548,-0.731142
1778594572.6529717,-0.357972,1.168672,-0.745204
1778594572.720544,-0.357693,1.169004,-0.762865
1778594572.7632878,-0.357629,1.169030,-0.773691
1778594572.8133755,-0.357603,1.169216,-0.786556
1778594572.8624692,-0.357626,1.169469,-0.799816
1778594572.9113185,-0.357671,1.169632,-0.813541
1778594572.9612606,-0.357714,1.169816,-0.827205
1778594573.002686,-0.357578,1.169941,-0.839250
1778594573.0712101,-0.357481,1.170165,-0.856927
